system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,EVI,GCVI,Label,MNDWI,NDBI,NDVI,NDWI,.geo
397_0,390.0,2789.0,1950.0,604.0,929.0,998.0,1421.0,2748.0,3233.0,2987.0,3524.0,3528.0,1.118421052631579,2.215285252960172,Agriculture,-0.50026894,-0.03427978,0.4991217,-0.52553624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.751427839374733,49.38879041595661]}"
398_0,434.0,2359.0,1495.75,551.5,1021.25,749.0,1576.0,2950.0,3244.0,3403.5,3849.5,3849.0,1.7639045783773009,2.3326805385556915,Agriculture,-0.39575475,-0.18125813,0.63925344,-0.538392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.67955804236332,49.58758758833226]}"
399_0,262.0,1634.0,744.0,294.5,504.5,306.5,686.0,2768.0,3677.0,3790.0,3834.5,3836.5,2.54548776032152,6.512388503468781,Agriculture,-0.528174,-0.39749262,0.85036004,-0.7650483,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.370088426984145,50.11058674674665]}"
400_0,429.0,2604.0,1796.5,594.0,1017.0,914.0,1605.5,2746.0,3028.0,3351.5,3416.0,3815.5,1.390790825059911,2.2954768928220255,Agriculture,-0.4382767,-0.12551422,0.57144535,-0.53439397,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.977623627916029,50.2575511272286]}"
401_0,321.0,2731.0,1493.5,484.5,782.0,716.5,1375.0,2850.5,3276.5,3479.5,3696.0,3605.5,1.6661641440028947,3.4494884910485935,Agriculture,-0.55479646,-0.120521694,0.6584843,-0.6329931,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.424530907483639,49.344503472449524]}"
402_0,351.5,2163.0,1202.5,413.5,648.5,575.5,1193.5,2637.5,3170.0,3239.5,3377.0,3603.0,1.8539912311225555,3.995373939861218,Agriculture,-0.53868043,-0.19925961,0.6982962,-0.6664095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.306137527318537,49.82959372587406]}"
403_0,389.0,2450.0,1402.0,378.0,730.0,477.0,1329.0,3011.0,3487.0,3796.0,3755.0,3628.0,2.1698483263598325,4.2,Agriculture,-0.5408805,-0.21549793,0.77673763,-0.67741936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.6796524481735835,50.03072651798843]}"
404_0,286.0,2943.0,1750.0,486.0,746.0,916.0,1557.0,2914.0,3393.0,3616.0,3884.0,3625.0,1.2344550109729333,3.847184986595174,Agriculture,-0.59555435,-0.1026071,0.59576344,-0.65795505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.54283903040218,49.29213169138535]}"
405_0,298.0,1852.5,853.5,347.0,682.5,378.5,1183.5,3207.5,3877.5,4122.0,4424.0,4344.0,2.4683502571541607,5.039560439560439,Agriculture,-0.46153846,-0.37986442,0.83179647,-0.71589136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.250976394591747,49.799410332327646]}"
406_0,418.0,2104.5,1404.0,519.5,873.0,833.0,1477.5,3248.5,3740.5,3936.0,3911.5,4077.0,1.539568345323741,3.508591065292096,Agriculture,-0.41360202,-0.30320337,0.6506605,-0.63693076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.062873748378971,49.881875675409816]}"
407_0,269.5,1944.5,988.0,270.5,505.5,301.0,907.0,2597.0,3088.5,3336.0,3408.5,3441.5,2.43638115115999,5.599406528189911,Agriculture,-0.5873469,-0.26351672,0.834479,-0.73682153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.696805695818415,50.29779565195716]}"
408_0,736.0,2550.5,2030.0,1760.0,1788.0,1927.0,2162.0,2433.5,2550.5,2149.0,2665.0,2685.0,1.083984375,0.20190156599552567,Urban,-0.17575198,0.08543462,0.054465163,-0.09169418,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.806939149651468,50.092171283422196]}"
409_0,721.5,2260.5,1967.5,2594.0,2724.0,2569.0,2540.5,2772.0,2733.5,3184.5,2599.0,2650.5,-1.798655756867329,0.16905286343612325,Urban,0.09298826,-0.16969697,0.106978364,-0.077938564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.684593182236241,50.78099944328505]}"
410_0,261.0,823.5,449.5,229.0,374.5,251.5,535.0,1292.0,1634.0,2162.0,1810.0,2305.5,2.4437196213865437,4.773030707610147,Urban,-0.37479132,-0.44833362,0.79158896,-0.7047112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.000705756436049,49.750991138513605]}"
411_0,346.0,2020.0,1218.0,303.0,529.0,406.0,1032.0,2661.0,3142.0,3554.0,3429.0,3088.0,2.116444803011967,5.718336483931947,Urban,-0.58493525,-0.27520633,0.7949495,-0.7408768,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.063502569077855,49.575729826581885]}"
412_0,313.0,1729.0,771.5,271.0,457.5,266.5,876.5,3110.5,4066.0,4426.0,4296.0,3543.0,2.6039188681607612,8.67431693989071,Urban,-0.581523,-0.43818033,0.88641447,-0.8126344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.814489572319923,49.79878151162876]}"
413_0,516.0,2176.0,1428.0,499.0,692.0,600.0,1005.0,2436.0,2850.0,2958.0,3048.0,2410.0,2.0930232558139537,3.2745664739884397,Urban,-0.51743376,-0.15231788,0.6627319,-0.6208219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.714057923555361,49.518507142983474]}"
414_0,562.0,2798.0,2503.0,821.0,1035.0,1362.0,1409.0,1711.0,1883.5,2119.5,1956.5,2285.0,0.4579806529625151,1.0478260869565217,Urban,-0.45995304,0.13797662,0.21757863,-0.34379458,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.250441979703128,49.02182862239379]}"
415_0,432.0,2075.0,1381.5,358.0,598.0,436.0,1145.0,2590.0,2958.5,3334.5,3301.5,2909.0,2.2183529771927137,4.576086956521739,Urban,-0.55256265,-0.23283114,0.76873094,-0.6958678,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.691325972585286,49.60474541025895]}"
416_0,427.0,1747.0,1060.0,475.5,677.5,601.0,1086.0,2234.5,2579.0,2770.0,2729.5,2847.0,1.9292003913546207,3.0885608856088558,Urban,-0.44112188,-0.22647776,0.6434292,-0.60696155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.623238248330877,50.578968335886564]}"
417_0,517.5,2037.5,1184.0,415.5,636.0,475.0,1059.5,2436.0,2763.5,3355.0,3055.5,2016.5,2.330285621814063,4.2751572327044025,Urban,-0.5242192,-0.24432081,0.75195825,-0.6812829,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.714596912725833,49.31153530152233]}"
418_0,633.0,1866.0,1438.0,706.0,848.0,1000.0,1207.0,1763.0,1951.0,1928.0,2093.0,1859.0,0.8807896735003796,1.2735849056603774,Urban,-0.37509212,-0.016341591,0.3169399,-0.389049,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.078594265851063,49.55515840657555]}"
419_0,1949.5,2418.0,1625.0,634.0,893.0,832.5,1788.5,2481.5,2496.0,2481.0,2746.0,3717.0,1.5140521675238794,1.7782754759238522,Urban,-0.46058592,-0.012859767,0.4975102,-0.47065797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.595570137579996,50.3169297675089]}"
420_0,336.5,1746.6,1028.0,315.0,514.75,371.8,920.5,2023.0,2360.5,2702.5,2635.5,2803.0,2.2656310755113145,4.250121418164158,Urban,-0.544741,-0.21485244,0.7581238,-0.6800062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.700403531236744,49.578424772434246]}"
421_0,510.0,2862.0,2081.0,722.5,996.5,964.0,1637.5,2646.0,2921.5,3205.5,3231.5,3139.0,1.5689087982081613,2.2167586552935274,Urban,-0.48347804,-0.056613103,0.53759444,-0.52570206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.521993541528756,50.02219252278929]}"
422_0,588.0,1839.5,1579.5,952.0,1114.0,1147.0,1204.5,1631.0,1925.0,2156.5,1960.5,2198.0,1.3286391155567254,0.9358168761220826,Urban,-0.24564077,-0.07932933,0.305585,-0.3187586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.197980367110548,49.90172844318886]}"
423_0,482.0,1798.0,1164.0,561.0,783.0,876.0,1085.0,2292.0,2537.0,2387.0,2868.0,2820.0,1.0992288665793686,2.0485312899106,Urban,-0.39325842,-0.14074074,0.46307078,-0.50599366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.657639149430803,50.21721677097164]}"
424_0,341.5,1786.5,1144.5,681.0,859.0,894.0,1116.5,1869.0,2141.5,1940.5,2338.5,2158.0,1.1902866242038217,1.259022118742724,Urban,-0.35059536,-0.041320097,0.36920092,-0.38631898,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.719357983731666,50.11714444832072]}"
425_0,440.0,1656.5,1346.0,726.5,815.0,826.0,863.0,1172.5,1351.5,1311.5,1442.5,2644.5,1.480634339737725,0.6092024539877301,Urban,-0.3404815,0.11623989,0.2271345,-0.23348224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.831103830794283,50.33076382288434]}"
426_0,450.0,2178.0,1457.0,618.0,878.0,822.0,1386.0,2526.0,2787.0,2814.0,2971.0,2656.0,1.6002570694087404,2.20501138952164,Urban,-0.42539266,-0.12740384,0.5478548,-0.52437705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.919502629033495,49.894721583972725]}"
427_0,496.5,2538.0,2163.0,583.0,709.5,995.5,1266.0,1604.0,1730.5,1729.0,1784.0,2409.5,0.5505930040534455,1.4369274136716,Urban,-0.5630485,0.18959457,0.26922372,-0.4180849,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.035295469156502,49.11597206416951]}"
428_0,823.0,1981.0,1188.0,508.0,724.0,608.0,1200.0,2562.0,3047.0,3199.0,3338.0,2545.0,2.132159315339039,3.418508287292818,Urban,-0.464695,-0.23513514,0.68058836,-0.6308947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.164203712427653,49.8772044359324]}"
429_0,911.5,2129.0,1530.0,679.0,866.0,932.0,1127.5,2085.0,2475.0,2094.0,2584.5,2829.0,1.1196762381961842,1.4180138568129332,Urban,-0.42170283,0.008287947,0.38400528,-0.41486487,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.783946852659859,49.594145289906336]}"
430_0,582.5,2201.5,2002.5,738.5,860.0,1049.0,1060.5,1306.0,1422.5,1350.5,1498.0,1527.0,0.35777856888572446,0.5703488372093024,Urban,-0.4381839,0.23958333,0.12565118,-0.2218955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.187110752172702,49.40828385762201]}"
431_0,449.0,2366.0,1422.0,710.0,962.0,966.0,1377.0,2434.0,2858.0,2763.0,3010.0,2661.0,1.3887171561051004,1.872141372141372,Urban,-0.421875,-0.077403,0.48189864,-0.48348993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.300388309500173,49.168793002875745]}"
432_0,341.0,1910.0,1220.0,373.0,556.0,472.0,931.0,2275.0,2818.0,2656.0,3118.0,3183.0,2.0286085825747726,3.7769784172661867,Urban,-0.5490673,-0.16338152,0.6982097,-0.6537983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.5133742890830595,49.309648839425684]}"
433_0,424.5,2232.0,1481.5,397.5,595.0,534.0,1066.5,2201.0,2594.5,3035.0,2897.5,2641.5,1.918680475642501,4.100840336134453,Urban,-0.57905906,-0.15245871,0.7007565,-0.6721763,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.370182832794408,49.42678915247487]}"
434_0,628.5,2033.0,1488.0,465.5,645.0,694.5,1146.5,1815.0,2022.0,2098.0,2190.0,2058.5,1.264528335886116,2.2527131782945737,Urban,-0.51829726,-0.01573469,0.50259626,-0.529712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.7609499813864,49.433885843219414]}"
435_0,542.5,1810.0,1162.0,466.0,755.5,710.0,1105.0,2277.5,2664.0,2995.0,2757.5,2658.5,1.518877957989896,2.9642620780939777,Urban,-0.41103098,-0.2466181,0.61673415,-0.5971204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.3992882479998805,49.940356000406]}"
436_0,525.0,2001.0,1474.0,616.0,836.0,830.0,1298.0,2135.0,2349.0,2338.0,2458.0,2693.0,1.396813634679511,1.7966507177033493,Urban,-0.41064504,-0.07766767,0.4760101,-0.4732199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.322751785792898,50.50359968354894]}"
437_0,763.0,2113.0,1471.0,486.0,771.0,618.0,1344.0,2184.0,2471.0,3011.0,2599.0,2327.0,1.9455284552845529,2.9053177691309986,Urban,-0.46532592,-0.1752537,0.6594103,-0.5922792,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.360395770479357,49.58273668579802]}"
438_0,483.0,1782.0,1049.0,427.0,608.0,471.0,927.0,2322.0,2790.0,2547.0,3010.0,2783.0,2.3900529587842505,3.1891447368421053,Urban,-0.49121338,-0.17671518,0.68787277,-0.61458004,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.105184398261,49.741468996501936]}"
439_0,493.5,1868.5,1268.0,516.5,736.0,714.5,1152.0,2479.0,2798.0,2485.5,3003.5,3038.5,1.5268557634278817,2.3770380434782608,Urban,-0.43482435,-0.14170878,0.5534375,-0.54307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.781337164054062,49.85699234203971]}"
440_0,436.5,1637.5,1195.5,568.0,759.0,705.5,944.0,1864.0,2146.5,2322.5,2336.5,2381.0,1.7602873938602221,2.059947299077734,Urban,-0.36657625,-0.1729798,0.53401583,-0.50738275,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.998370136697338,49.75494372576373]}"
441_0,195.0,1038.0,498.0,182.0,278.0,180.0,448.0,1540.0,2058.0,1910.0,2268.0,3484.0,2.65990159901599,5.870503597122302,Urban,-0.5775076,-0.29579377,0.8277512,-0.7458867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.3333519061455075,49.412865265571014]}"
442_0,495.5,2177.5,1770.5,876.0,1030.0,1109.0,1325.5,1730.5,1908.5,1958.5,2010.5,1819.5,1.039270858820651,0.9014563106796116,Urban,-0.35775527,0.05294971,0.2769356,-0.31069097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.043919295884049,49.591450344053975]}"
443_0,461.0,1992.0,1216.0,450.0,746.0,532.0,1116.0,2669.0,3054.0,3516.0,3310.0,2804.0,2.2375524895020997,3.71313672922252,Urban,-0.4550767,-0.27668846,0.7371541,-0.6499296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.79597970318521,50.202843726425726]}"
444_0,406.0,2527.5,1931.5,842.0,975.0,1054.0,1379.0,1866.5,1958.5,1929.0,2267.0,3187.0,1.128158844765343,0.9784615384615385,Urban,-0.44325483,0.13429822,0.29332885,-0.3285124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.216660750738382,50.57223097125567]}"
445_0,543.5,1637.0,1259.0,665.0,766.0,895.0,1046.5,1585.5,1825.5,1289.0,1842.5,2836.0,0.5889387144992526,0.6827676240208878,Urban,-0.3624636,0.1189337,0.18040293,-0.25450122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.82535918725777,49.945117071411836]}"
446_0,304.5,2515.0,1550.5,528.0,780.5,791.0,1223.5,2496.0,2775.5,2726.0,3187.5,3893.0,1.3770281810418448,2.492632927610506,Urban,-0.5263238,-0.04025949,0.55018485,-0.55482674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.018761893646851,50.45688728877472]}"
447_0,205.0,1284.0,524.0,195.0,291.0,167.0,498.0,1954.0,2484.0,2641.0,2755.0,2586.0,2.835205134082054,8.075601374570446,Urban,-0.6304762,-0.34573248,0.8810541,-0.8015007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.693935661191084,49.15486911597189]}"
448_0,533.0,1971.0,1420.0,404.0,636.0,632.0,1086.0,1755.0,1929.0,2614.0,2083.0,2375.0,1.467278649689073,3.1100628930817606,Urban,-0.5120829,-0.14023991,0.61059767,-0.6086154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.037896009198597,50.531088131242996]}"
449_0,668.0,2663.0,2413.0,499.0,578.0,753.0,1153.0,1366.0,1392.0,1279.0,1561.0,2281.0,0.6397470201897348,1.2128027681660898,Urban,-0.64331996,0.35109082,0.25885826,-0.37749058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.141296672682605,49.203108646729106]}"
450_0,667.0,2383.0,2421.0,1054.0,1152.0,1302.0,1179.0,1351.0,1504.0,1582.0,1631.0,1747.0,0.4697986577181208,0.37326388888888884,Urban,-0.34823197,0.20201765,0.097087376,-0.15727872,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.325361474398695,49.70176346094385]}"
451_0,510.5,2292.0,1902.5,1032.0,1128.0,1341.0,1289.0,1808.5,1943.0,1867.5,2196.0,2777.0,0.6053115658772132,0.6555851063829787,Urban,-0.34035087,0.102055535,0.16409537,-0.24687031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.239302870180046,48.99254354413149]}"
452_0,309.0,2040.5,1108.5,286.0,480.0,389.0,925.0,2824.5,3627.0,3970.0,3961.0,3437.0,2.152043269230769,7.270833333333334,Urban,-0.61912316,-0.32102156,0.8215187,-0.7842697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.732742881465047,49.463709910652184]}"
453_0,438.0,1768.5,1188.5,473.5,725.0,640.0,1075.5,2092.5,2383.0,2810.0,2549.5,2769.5,1.7501411404145495,2.8758620689655174,Urban,-0.41848806,-0.22747625,0.6289855,-0.58981615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.719173746392991,50.155592342481036]}"
454_0,634.0,2728.0,2013.0,1136.0,1466.0,1686.0,1793.0,2709.0,2958.0,2865.0,3106.0,3475.0,0.6605782160466158,0.9542974079126876,Urban,-0.30090606,-0.024494905,0.25906393,-0.3230201,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.636084156893786,50.12343265530956]}"
455_0,274.0,1928.5,978.0,302.5,452.0,345.5,1001.0,2211.0,2590.5,2130.0,2839.5,3570.5,2.3052577186410024,3.712389380530974,Urban,-0.62024784,-0.049648885,0.7208645,-0.6498838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.799308044018304,50.2477594906317]}"
456_0,711.0,2668.0,2513.0,902.0,1128.0,1434.0,1544.0,1774.0,1888.0,1770.0,1833.0,2055.0,0.23268698060941828,0.5691489361702127,Urban,-0.4056902,0.2023434,0.10486891,-0.22153209,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.263108225209212,49.60393692650324]}"
457_0,344.5,1857.0,1017.5,258.5,442.0,288.0,886.0,2472.0,2989.0,3103.5,3199.0,2579.5,2.4323974082073434,6.021493212669683,Urban,-0.615485,-0.25128517,0.83016366,-0.75066984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.627729824751475,50.4033476978412]}"
458_0,305.5,1748.5,886.5,260.0,459.0,278.0,805.0,2516.0,3070.5,3503.0,3288.5,3179.0,2.502327746741155,6.631808278867102,Urban,-0.58414495,-0.33409503,0.85294896,-0.76829886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.291575671152098,50.015634821215215]}"
459_0,988.0,2340.0,2200.0,2004.0,1992.0,2016.0,1619.0,1865.0,1976.0,1953.0,1996.0,2076.0,0.1607142857142857,-0.01957831325301207,Urban,-0.08033241,0.09014675,-0.015873017,0.009885931,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.16357489172877,49.35294763612024]}"
460_0,578.0,2688.5,2337.0,637.5,818.0,1158.0,1395.5,2032.5,2278.5,1733.5,2361.5,2002.5,0.368792053828901,1.11919315403423,Urban,-0.5334379,0.21596563,0.19903165,-0.35880855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.194836263616128,49.40019902006493]}"
461_0,839.0,2687.5,1620.0,443.0,777.0,550.5,1280.0,2866.5,3470.5,3848.0,3757.0,3428.0,2.152696174435305,3.9523809523809526,Urban,-0.55145043,-0.17756866,0.7496874,-0.664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.290053109450946,49.72296370164908]}"
462_0,406.0,2027.0,1152.0,644.0,901.0,819.0,1085.0,2638.0,3185.0,3320.0,3439.0,3484.0,1.8362701908957415,2.6847946725860155,Urban,-0.38456285,-0.24181785,0.6042522,-0.5730869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.507081507812372,49.85115329269293]}"
463_0,475.0,1932.0,1320.0,486.0,674.0,588.0,1011.0,1962.0,2291.0,2600.0,2478.0,2217.0,2.024959742351047,2.857566765578635,Urban,-0.48273215,-0.1473963,0.6311167,-0.5882712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.478968813701282,49.23895142656548]}"
464_0,429.5,1897.5,1224.5,760.0,916.5,981.5,1278.0,2101.0,2364.5,2669.0,2497.0,2651.0,1.4756033578174188,1.9121658483360613,Urban,-0.34861407,-0.16894777,0.46226543,-0.48877424,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.503218752090658,49.73347399047327]}"
465_0,307.0,1842.5,1192.5,590.5,740.0,730.5,1075.5,2184.0,2495.0,2360.5,2652.5,3123.0,1.7596890856094138,2.1898648648648646,Urban,-0.42691192,-0.1232453,0.52733743,-0.52265763,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.220882832573744,50.1079816324227]}"
466_0,435.0,2115.0,1963.0,508.0,616.0,985.0,1251.0,1499.0,1560.0,1521.0,1776.0,2240.0,0.3699613473219216,1.469155844155844,Urban,-0.5488832,0.16336633,0.21388668,-0.42349088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.827784638524892,49.13052477177225]}"
467_0,426.0,1676.0,993.0,455.5,665.0,558.5,986.0,2101.5,2496.0,2609.0,2656.5,3140.0,2.014441497200118,2.9233082706766917,Urban,-0.43186674,-0.21773629,0.647356,-0.5937691,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.855812075389421,50.82339992469549]}"
468_0,530.5,1933.5,1489.0,569.0,766.0,741.5,1108.5,1869.5,2111.0,2089.0,2262.5,2264.0,1.4830508474576272,1.7271540469973892,Urban,-0.4324875,-0.03865755,0.4760643,-0.46339756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.851585419272208,49.897865687467146]}"
469_0,487.0,2294.0,1757.0,419.0,674.0,667.0,1312.0,2224.0,2541.0,3164.0,2792.0,2531.0,1.551124363274941,3.6943620178041545,Urban,-0.5458221,-0.15939905,0.65178806,-0.6487754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.21468903139517,49.40783469997995]}"
470_0,473.0,1539.0,940.0,370.0,584.0,440.0,883.0,2022.0,2329.0,2946.0,2523.0,2458.0,2.227951635846373,4.044520547945205,Urban,-0.44983515,-0.3137124,0.74010634,-0.6691218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.02972591439496,50.365348961322944]}"
471_0,650.5,2772.0,2635.0,662.0,753.0,907.5,1245.0,1707.5,1926.0,1503.5,2032.5,1933.5,0.7508188460569414,0.9966799468791501,Urban,-0.57276595,0.29669043,0.24720033,-0.33259472,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.356802509342879,49.43649095754336]}"
472_0,500.0,2294.0,2043.0,599.0,777.0,974.0,1303.0,1677.0,1869.0,1692.0,1926.0,3007.0,0.5895877812448678,1.1776061776061777,Urban,-0.4939759,0.1510286,0.26931733,-0.3705954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.341171823399199,49.912418395069885]}"
473_0,335.0,1478.0,841.0,310.0,439.0,385.0,690.0,1777.0,2231.0,2217.0,2474.0,2235.0,2.078983204720835,4.050113895216401,Urban,-0.5419927,-0.2,0.7040738,-0.6694277,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.3888677907040945,49.38816159525773]}"
474_0,369.0,1713.0,931.0,447.0,634.0,479.0,873.0,2173.0,2772.0,2972.0,2876.0,2906.0,2.4984966927239927,3.687697160883281,Urban,-0.45973584,-0.26872998,0.7223993,-0.6483638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.158274831552465,49.576987467979656]}"
475_0,469.5,2009.5,1699.5,425.5,516.0,481.5,870.0,1750.5,2040.5,1435.0,2342.0,2749.5,2.1025358324145533,1.7810077519379846,Urban,-0.591368,0.16678764,0.49752152,-0.4710405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.615687825662422,50.31639077833843]}"
476_0,505.0,1686.0,1257.0,492.0,692.0,636.0,1014.0,1430.0,1695.0,2176.0,1772.0,2425.0,1.6717325227963524,2.1445086705202314,Urban,-0.4179983,-0.12687726,0.5476529,-0.51743376,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.66752519183797,50.42823103121131]}"
477_0,323.5,1653.0,908.5,300.5,524.0,347.5,904.0,2352.5,2793.5,3128.0,3044.0,2752.0,2.348196942825775,4.969465648854962,Urban,-0.51860356,-0.30851287,0.8000288,-0.713034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.281698777308635,50.57025467763061]}"
478_0,354.5,2803.5,1471.5,394.5,750.0,605.0,1408.5,3111.0,3538.5,3962.0,3982.0,4189.0,1.8109726492960028,4.282666666666667,Urban,-0.577881,-0.17123643,0.73505586,-0.6816638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.298137947008023,49.706883858063335]}"
479_0,1489.5,2059.5,1710.0,1807.0,1924.0,1996.0,1912.5,1927.5,2100.5,2064.5,1968.0,2047.5,0.35020449897750505,0.07302494802494808,Urban,-0.034015313,-0.0012124152,0.016869843,-0.035226274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.3389214609070486,49.2556600908501]}"
480_0,362.5,1678.5,882.0,247.0,465.0,296.5,755.5,2465.5,3015.0,3428.0,3259.5,2704.0,2.3331098196990014,6.372043010752688,Urban,-0.56613016,-0.34260255,0.840784,-0.7611097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.066197514930213,50.632148600706444]}"
481_0,452.0,1563.0,1163.0,422.0,628.0,604.0,992.0,1550.0,1747.0,2076.0,1917.0,1841.0,1.4511041009463723,2.305732484076433,Urban,-0.42674577,-0.1409728,0.5492537,-0.535503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.68602591240898,49.79851201704353]}"
482_0,534.5,1458.0,1266.5,654.5,728.5,797.5,871.0,1140.0,1307.5,1180.0,1380.0,1515.5,0.9044691416410499,0.6197666437886067,Urban,-0.33363822,0.10538287,0.19342604,-0.23657322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.0377163461417735,50.17831971916926]}"
483_0,485.0,1895.0,1268.0,510.0,736.0,658.0,1137.0,2067.0,2435.0,2438.0,2514.0,2358.0,1.7369242779078844,2.3125,Urban,-0.44051692,-0.12531734,0.5749354,-0.5362319,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.8261676710134775,50.73078361890277]}"
484_0,432.5,2015.0,1172.0,278.5,524.5,356.5,1127.5,2782.0,3299.0,3061.0,3583.0,3249.0,2.1724636516989317,4.836034318398474,Urban,-0.5869266,-0.20606777,0.79136795,-0.7074327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.545713639311362,50.14975329313426]}"
485_0,446.5,1586.5,1154.0,573.0,751.0,726.0,930.0,1568.5,1724.0,2364.0,1978.0,2219.0,1.6897049721477204,2.14780292942743,Urban,-0.35743314,-0.19681053,0.53009707,-0.517817,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.6683336755936775,50.32761971938992]}"
